"name","est","target"
"C17orf56",NA,1143
"C17orf57",NA,67
"C17orf58",4284.92,8146
"C17orf59",NA,1321
"C17orf60",NA,460
"C17orf61",NA,5524
"C17orf62",NA,5640
"C17orf63",NA,1944
"C17orf64",1,2
"C17orf65",NA,935
"C17orf66",NA,84
"C17orf67",39,74
"C17orf68",NA,2354
"C17orf69",NA,271
"C17orf70",NA,2555
"C17orf71",NA,1619
"C17orf72",NA,2287
"C17orf73",NA,73
"C17orf74",NA,4
"C17orf75",559.08944,714
"C17orf76",NA,413
"C17orf77",NA,70
"C17orf78",4,8
"C17orf79",NA,4144
"C17orf80",1990.92564,3847
"C17orf81",NA,2214
"C17orf82",NA,14
"C17orf85",NA,2839
"C17orf86",NA,405
"C17orf87",NA,401
"C17orf88",NA,51
"C17orf89",NA,913
"C17orf90",NA,1512
"C17orf91",NA,961
"C17orf93",NA,1
"C17orf95",NA,1828
"C17orf96",NA,677
"C17orf97",1164.999326,2242
"C17orf98",6,14
"C17orf99",22.8155,239
"C18orf1",NA,6579
"C18orf10",NA,4023
"C18orf16",NA,139
"C18orf18",NA,138
"C18orf19",NA,1204
"C18orf2",NA,172
"C18orf20",NA,1
"C18orf21",697.99966,1319
"C18orf22",NA,959
"C18orf25",992.9792,1849
"C18orf26",NA,37
"C18orf32",2582.3437,10512
"C18orf34",NA,36
"C18orf45",NA,1191
"C18orf54",173.0005,341
"C18orf55",NA,1199
"C18orf56",NA,57
"C18orf62",NA,13
"C18orf63",0,NA
"C18orf8",NA,1750
"C19orf10",NA,5511
"C19orf12",891.84925,1820
"C19orf18",192,335
"C19orf2",NA,4421
"C19orf20",NA,419
"C19orf21",NA,10517
"C19orf22",NA,8296
"C19orf23",NA,60
"C19orf24",NA,2257
"C19orf25",1250.0761,2076
"C19orf26",NA,33
"C19orf28",NA,5500
"C19orf29",NA,1411
"C19orf30",NA,0
"C19orf33",6808.5311,11766
"C19orf34",NA,1
"C19orf35",NA,219
"C19orf36",NA,112
"C19orf38",92,174
"C19orf39",NA,695
"C19orf40",NA,323
"C19orf41",NA,0
"C19orf42",NA,5306
"C19orf43",NA,8598
"C19orf44",260.34695,840
"C19orf45",NA,113
"C19orf46",NA,2245
"C19orf47",1046.19449,1898
"C19orf48",1842.38678,3501
"C19orf50",NA,4477
"C19orf51",NA,8265
"C19orf52",NA,930
"C19orf53",4344.1116,8502
"C19orf54",743.454883,1487
"C19orf55",NA,521
"C19orf56",NA,7625
"C19orf57",95,166
"C19orf59",NA,12
"C19orf6",NA,6349
"C19orf60",NA,1462
"C19orf61",NA,3182
"C19orf62",NA,4204
"C19orf63",NA,17325
"C19orf66",NA,2460
"C19orf67",3,NA
"C19orf69",NA,0
"C19orf70",NA,2511
"C19orf71",35.5111,61
"C19orf73",60,125
"C19orf75",NA,0
"C19orf76",NA,97
"C19orf77",NA,110
"C19orf81",7,NA
"C19orf84",16,NA
"C19orf85",0,NA
"C1D",585.7299,1075
"C1DP1",0,NA
"C1DP2",0,NA
"C1DP3",0,NA
"C1DP4",0,NA
"C1DP5",1,NA
"C1GALT1",493.62002,430
"C1GALT1C1",1186.9992,2296
"C1GALT1C1L",15,NA
"C1GALT1P1",10,NA
"C1GALT1P2",0,NA
"C1GALT1P3",0,NA
"C1orf100",7,3
"C1orf101",NA,19
"C1orf103",NA,1763
"C1orf104",NA,633
"C1orf105",6,8
"C1orf106",NA,2157
"C1orf107",NA,1657
"C1orf109",428.07021,786
"C1orf110",NA,165
"C1orf111",NA,0
"C1orf112",713.693442675,1176
"C1orf113",NA,511
"C1orf114",NA,55
"C1orf115",2224,4393
"C1orf116",979,1836
"C1orf122",750.08354,1268
"C1orf123",NA,3183
"C1orf124",NA,1875
"C1orf125",NA,8
"C1orf126",NA,133
"C1orf127",47.230529,67
"C1orf128",NA,4720
"C1orf129",NA,34
"C1orf130",NA,250
"C1orf131",783.05464,1449
"C1orf133",NA,173
"C1orf135",NA,360
"C1orf14",NA,4
"C1orf141",12.60945,64
"C1orf144",NA,9565
"C1orf146",3.0067,4
"C1orf150",NA,94
"C1orf151",NA,5487
"C1orf152",NA,74
"C1orf156",NA,1381
"C1orf157",NA,3
"C1orf158",350.52757,629
"C1orf159",680.0005,1086
"C1orf161",NA,741
"C1orf162",862.9022,1620
"C1orf163",NA,412
"C1orf167",34.26384,NA
"C1orf168",NA,81
"C1orf170",NA,447
"C1orf172",NA,1762
"C1orf173",NA,249
"C1orf174",753.2072,1631
"C1orf175",NA,373
"C1orf177",NA,3
"C1orf180",NA,0
"C1orf182",NA,210
"C1orf183",NA,209
"C1orf185",0,0
"C1orf186",NA,276
"C1orf187",NA,9
"C1orf189",1288,1302
"C1orf190",NA,92
"C1orf192",NA,7345
"C1orf194",4159.9468,7779
"C1orf198",3181.00343,6130
"C1orf200",NA,10
"C1orf201",NA,1486
"C1orf203",NA,720
"C1orf204",NA,511
"C1orf21",7238.99816,14253
"C1orf210",237.581,577
"C1orf212",NA,1689
"C1orf213",NA,196
"C1orf216",499.3368,958
"C1orf220",NA,120
"C1orf223",NA,0
"C1orf226",912.484,1817
"C1orf227",NA,10
"C1orf228",NA,452
"C1orf229",NA,262
"C1orf230",NA,1160
"C1orf232",0,NA
"C1orf25",NA,2734
"C1orf26",NA,461
"C1orf27",NA,3937
"C1orf31",NA,2091
"C1orf35",1660.28305,2609
"C1orf38",NA,1612
"C1orf43",9698.221,19057
"C1orf49",NA,24
"C1orf50",183.6126,552
"C1orf51",NA,932
"C1orf52",886.6213,1672
"C1orf53",167.9998,328
"C1orf54",826.9675,1539
"C1orf55",NA,2033
"C1orf56",769.50673,1943
"C1orf57",NA,1196
"C1orf58",NA,671
"C1orf59",NA,885
"C1orf61",56.42063,79
"C1orf63",NA,1216
"C1orf64",NA,6448
"C1orf65",NA,4
"C1orf66",NA,4436
"C1orf68",0,0
"C1orf69",NA,1053
"C1orf70",NA,40
"C1orf74",419.345,450
"C1orf77",NA,8612
"C1orf83",NA,898
"C1orf84",NA,301
"C1orf85",NA,4974
"C1orf86",NA,1931
"C1orf87",89.01102,186
"C1orf88",NA,17912
"C1orf89",NA,177
"C1orf9",NA,6907
"C1orf91",NA,895
"C1orf92",NA,2965
"C1orf93",NA,5178
"C1orf94",1,2
"C1orf95",NA,3605
"C1orf96",NA,1153
"C1orf97",NA,901
"C1QA",6401.0025,11988
"C1QB",8632.00425,16768
"C1QBP",4215.53539,7946
"C1QBPP1",0,NA
"C1QBPP2",34.6702,NA
"C1QC",7292.995,13485
"C1QL1",53,102
"C1QL1P1",0,NA
"C1QL2",3,6
"C1QL3",26,51
"C1QL4",14,28
"C1QTNF1",2347.636366615,4438
"C1QTNF12",63.00004,NA
"C1QTNF2",78.2744695,164
"C1QTNF3",1889.7613,3861
"C1QTNF3-AMACR",180.083,NA
"C1QTNF4",21.00000935398,39
"C1QTNF5",2111.541,NA
"C1QTNF6",3568.24816,6800
"C1QTNF7",73,133
"C1QTNF8",57,108
"C1QTNF9",13.6271000198627,419
"C1QTNF9B",1305.3717,827
"C1R",17829.34434,34843
"C1RL",1360.12165,2774
"C1S",23317.64117,44948
"C2",6729.5598399,12290
"C20orf103",NA,1184
"C20orf106",NA,8
"C20orf107",NA,51
"C20orf108",NA,24511
"C20orf11",NA,6410
"C20orf111",NA,3861
"C20orf112",NA,6509
"C20orf114",NA,17581
"C20orf117",NA,2704
"C20orf118",NA,243
"C20orf12",NA,1375
"C20orf123",NA,0
"C20orf132",NA,107
"C20orf134",NA,499
"C20orf135",NA,898
"C20orf141",1,2
"C20orf144",24.8431,5
"C20orf151",NA,990
"C20orf152",NA,49
"C20orf160",NA,573
"C20orf165",NA,9
"C20orf166",NA,0
"C20orf173",0,0
"C20orf177",NA,1165
"C20orf185",NA,0
"C20orf186",NA,0
"C20orf191",NA,10
"C20orf194",774.9601,1465
"C20orf195",NA,73
"C20orf196",NA,480
"C20orf197",NA,18
"C20orf199",NA,7847
"C20orf20",NA,1796
"C20orf200",NA,57
"C20orf201",NA,155
"C20orf202",21,40
"C20orf203",1.36948,62
"C20orf204",131,NA
"C20orf24",NA,8345
"C20orf26",NA,373
"C20orf27",1661.0004,3056
"C20orf29",NA,1032
"C20orf3",NA,14559
"C20orf30",NA,16332
"C20orf4",NA,8064
"C20orf43",NA,19016
"C20orf46",NA,113
"C20orf54",NA,4051
"C20orf56",NA,13
"C20orf7",NA,772
"C20orf70",NA,6
"C20orf71",NA,0
"C20orf72",NA,2965
"C20orf79",NA,0
"C20orf85",13218,25898
"C20orf94",NA,92
"C20orf96",1754.9957,3570
"C21orf119",NA,271
"C21orf121",NA,249
"C21orf122",NA,135
"C21orf125",NA,17
"C21orf128",NA,767
"C21orf129",NA,29
"C21orf130",NA,9
"C21orf131",NA,3
"C21orf15",NA,2292
"C21orf2",NA,2224
"C21orf29",NA,17
"C21orf33",NA,6950
"C21orf34",NA,131
"C21orf45",NA,2583
"C21orf49",NA,30
"C21orf54",NA,0
"C21orf56",NA,915
"C21orf57",NA,506
"C21orf58",1040.09258,1857
"C21orf59",NA,14271
"C21orf59-TCP10L",1196.77,NA
"C21orf62",31.1866,758
"C21orf63",NA,815
"C21orf67",NA,256
"C21orf7",NA,850
"C21orf70",NA,862
"C21orf71",NA,15
"C21orf81",NA,553
"C21orf82",NA,95
"C21orf84",NA,3
"C21orf88",NA,8
"C21orf90",NA,5
"C21orf91",710.19495,1387
"C21orf94",NA,15
"C21orf96",NA,17
"C21orf99",NA,143
"C22orf13",NA,6516
"C22orf15",373.9997,723
"C22orf23",172.9998,166
"C22orf24",NA,2
"C22orf25",NA,2773
"C22orf26",NA,50
"C22orf27",NA,840
"C22orf28",NA,4515
"C22orf29",NA,1855
"C22orf30",NA,2504
"C22orf31",8,16
"C22orf32",NA,4463
"C22orf33",NA,0
"C22orf34",NA,58
"C22orf36",NA,1030
"C22orf39",823.698,1671
"C22orf40",NA,741
"C22orf41",NA,22
"C22orf42",9,0
"C22orf43",NA,33
"C22orf45",NA,46
"C22orf46",656.1766,1262
"C22orf9",NA,9465
"C2CD2",2230.84496,4315
"C2CD2L",2064.57475,3621
"C2CD3",3430.38079,3025
"C2CD4A",28.4549,70
"C2CD4B",85.8753,168
"C2CD4C",20,40
"C2CD4D",83,141
"C2CD5",1993.00036,NA
"C2CD6",12,NA
"C2orf14",NA,1127
"C2orf15",219.78906,500
"C2orf16",121,179
"C2orf18",NA,4925
"C2orf24",NA,10837
"C2orf27A",1852.7306,2328
"C2orf27AP1",2.05084,NA
"C2orf27AP2",0,NA
"C2orf27AP3",1.48957,NA
"C2orf27B",318.286,951
"C2orf28",NA,10718
"C2orf29",NA,5906
"C2orf3",NA,1472
"C2orf34",NA,815
"C2orf39",NA,3993
"C2orf40",NA,44
"C2orf42",507.9997,983
"C2orf43",NA,1644
"C2orf44",NA,888
"C2orf47",NA,1838
"C2orf48",NA,131
"C2orf49",950.256,910
"C2orf50",991.276,1790
"C2orf51",NA,0
"C2orf52",NA,67
"C2orf53",NA,0
"C2orf54",NA,2884
"C2orf55",NA,3497
"C2orf56",NA,1154
"C2orf57",NA,1
"C2orf58",NA,22
"C2orf60",NA,1706
"C2orf61",NA,33
"C2orf62",NA,2852
"C2orf63",NA,378
"C2orf64",NA,2554
"C2orf65",NA,271
"C2orf66",2,2
"C2orf67",NA,2853
"C2orf68",2513.03627,5522
"C2orf69",1206,2353
"C2orf69P1",0,NA
"C2orf69P2",3,NA
"C2orf69P3",0,NA
"C2orf69P4",0,NA
"C2orf7",NA,2209
"C2orf70",NA,333
"C2orf71",NA,2
"C2orf72",50,100
"C2orf73",15,22
"C2orf74",488.1251,952
"C2orf76",541.999568,728
"C2orf77",NA,5308
"C2orf78",0,0
"C2orf79",NA,1868
"C2orf80",9,0
"C2orf81",1232.05791,1867
"C2orf82",NA,14
"C2orf83",17.1825,92
"C2orf84",NA,10
"C2orf85",NA,17
"C2orf86",NA,565
"C2orf88",92.07565,162
"C2orf89",NA,115
"C2orf91",18.5005,NA
"C2orf92",142.496655421,NA
"C3",26553.99639,50967
"C3AR1",1073.9993,2005
"C3orf1",NA,5039
"C3orf10",NA,16216
"C3orf14",1336.0004,2472
"C3orf15",NA,1503
"C3orf16",NA,13
"C3orf17",NA,3187
"C3orf18",226.00011,418
"C3orf19",NA,2611
"C3orf20",0,0
"C3orf21",NA,2950
"C3orf22",0,0
"C3orf23",NA,1710
"C3orf24",NA,64
"C3orf26",NA,2007
"C3orf27",NA,37
"C3orf30",NA,130
"C3orf31",NA,775
"C3orf32",NA,228
"C3orf33",156.635662,456
"C3orf34",NA,738
"C3orf35",NA,157
"C3orf36",NA,97
"C3orf37",NA,6196
"C3orf38",1060.0038,2089
"C3orf39",NA,1619
"C3orf42",NA,74
"C3orf43",NA,0
"C3orf45",NA,344
"C3orf47",NA,1070
"C3orf48",NA,7
"C3orf49",7.19626,2
"C3orf50",NA,134
"C3orf51",NA,7
"C3orf52",1048.0016,1990
"C3orf54",NA,298
"C3orf55",NA,11
"C3orf56",0,NA
"C3orf57",NA,5957
"C3orf58",NA,1655
"C3orf59",NA,619
"C3orf62",618.24664,1270
"C3orf63",NA,7040
"C3orf64",NA,1784
"C3orf65",NA,6
"C3orf66",NA,7
"C3orf67",1300.10724,2451
"C3orf70",209.617,450
"C3orf71",NA,346
"C3orf72",NA,130
"C3orf74",NA,23
"C3orf75",NA,2759
"C3orf77",NA,8
"C3orf79",NA,0
"C3orf80",158.417,NA
"C3orf84",10,NA
"C3orf85",0,NA
"C3orf86",5,NA
"C3P1",0,0
"C4A",26577.2495118027,115581
"C4B",34545.1957206792,NA
"C4B_2",36.11481121833,NA
"C4BPA",12.079,2
"C4BPAP1",0,NA
"C4BPAP2",2,NA
"C4BPB",45.0487,81
"C4orf10",NA,854
"C4orf11",NA,1
"C4orf12",NA,42
"C4orf14",NA,2371
"C4orf17",0,0
"C4orf19",175.1447,484
"C4orf21",NA,434
"C4orf22",NA,173
"C4orf23",NA,767
"C4orf26",NA,18
"C4orf27",NA,1463
"C4orf29",NA,328
"C4orf3",3343.869,6630
"C4orf31",NA,44
"C4orf32",NA,1625
"C4orf33",317.9997,575
"C4orf34",NA,6184
"C4orf35",NA,0
"C4orf36",14.28225,14
"C4orf37",NA,18
"C4orf38",NA,36
"C4orf39",NA,24
"C4orf40",NA,174
"C4orf41",NA,2303
"C4orf42",NA,1678
"C4orf43",NA,1394
"C4orf44",NA,17
"C4orf45",0,0
"C4orf46",410.00020168,804
"C4orf47",147.9999,209
"C4orf48",269.9995,509
"C4orf49",NA,18
"C4orf50",14.08418,8
"C4orf51",1,2
"C4orf52",NA,703
"C4orf54",8,NA
"C4orf6",NA,0
"C4orf7",NA,238
"C5",242.27379,500
"C5AR1",1272.9206,2323
"C5AR2",227.566,NA
"C5orf13",NA,9717
"C5orf15",3704.99593,7266
"C5orf20",NA,176
"C5orf22",1027.6,2016
"C5orf23",NA,284
"C5orf24",1647.34756,3289
"C5orf25",NA,511
"C5orf27",NA,338
"C5orf28",NA,1545
"C5orf30",1651.0044,3208
"C5orf32",NA,6155
"C5orf33",NA,1495
"C5orf34",231.99973,434
"C5orf35",NA,507
"C5orf36",NA,825
"C5orf38",89.000054,112
"C5orf39",NA,358
"C5orf4",NA,1064
"C5orf40",NA,4
"C5orf41",NA,1084
"C5orf42",NA,2865
"C5orf43",NA,7800
"C5orf44",NA,1627
"C5orf45",NA,8637
"C5orf46",247.00004,459
"C5orf47",0,0
"C5orf48",NA,0
"C5orf49",3170,5675
"C5orf51",1550,3051
"C5orf52",0,0
"C5orf53",NA,1114
"C5orf54",NA,753
"C5orf55",NA,606
"C5orf56",NA,557
"C5orf58",187.05736,346
"C5orf60",NA,19
"C5orf62",NA,1798
"C5orf63",343.576341,NA
"C5orf67",5,NA
"C6",47,89
"C6orf1",NA,3680
"C6orf10",NA,0
"C6orf103",NA,735
"C6orf105",NA,231
"C6orf106",NA,8402
"C6orf108",NA,1461
"C6orf114",NA,52
"C6orf115",NA,3314
"C6orf118",391.9997,654
"C6orf120",943.255,3393
"C6orf122",NA,40
"C6orf123",NA,120
"C6orf124",NA,113
"C6orf125",NA,5302
"C6orf126",NA,50
"C6orf127",NA,38
"C6orf129",NA,1287
"C6orf130",NA,1798
"C6orf132",2556.259,1424
"C6orf134",NA,1139
"C6orf136",1056.22701,1989
"C6orf138",NA,223
"C6orf141",223.94906,360
"C6orf142",NA,22
"C6orf145",NA,3128
"C6orf146",NA,0
"C6orf147",NA,28
"C6orf15",40.00002,80
"C6orf150",NA,273
"C6orf153",NA,3965
"C6orf154",NA,1195
"C6orf155",NA,38
"C6orf162",NA,450
"C6orf163",47.8705,95
"C6orf164",NA,67
"C6orf165",NA,2202
"C6orf167",NA,1392
"C6orf168",NA,953
"C6orf170",NA,448
"C6orf174",NA,419
"C6orf176",NA,5
"C6orf182",NA,954
"C6orf186",NA,33
"C6orf191",NA,5
"C6orf192",NA,577
"C6orf195",NA,0
"C6orf201",8.73178,42
"C6orf203",NA,2219
"C6orf204",NA,120
"C6orf208",NA,94
"C6orf211",NA,1422
"C6orf217",NA,20
"C6orf218",NA,5
"C6orf221",NA,1
"C6orf222",NA,16
"C6orf223",189.9794,256
"C6orf225",NA,977
"C6orf226",323,615
"C6orf227",NA,6
"C6orf25",NA,19
"C6orf26",NA,190
"C6orf27",NA,137
"C6orf35",NA,2296
"C6orf41",NA,319
"C6orf47",2421.004,4783
"C6orf48",NA,6428
"C6orf52",48.00006,87
"C6orf57",NA,300
"C6orf58",3,0
"C6orf59",NA,29
"C6orf62",9762.1216,18690
"C6orf64",NA,4257
"C6orf70",NA,2156
"C6orf72",NA,2458
"C6orf81",NA,6
"C6orf89",4427.8147,8555
"C6orf94",NA,183
"C6orf97",NA,4556
"C7",107.537165,255
"C7orf10",NA,752
"C7orf11",NA,2832
"C7orf13",NA,633
"C7orf16",NA,0
"C7orf23",NA,1375
"C7orf25",167.90627,2590
"C7orf26",1318.9969,2380
"C7orf27",NA,5405
"C7orf28A",NA,4414
"C7orf28B",NA,5257
"C7orf29",NA,643
"C7orf30",NA,1715
"C7orf31",171.00014,323
"C7orf33",2,4
"C7orf34",NA,0
"C7orf36",NA,1291
"C7orf4",NA,8
"C7orf40",NA,1194
"C7orf41",NA,2366
"C7orf42",NA,12195
"C7orf43",NA,2025
"C7orf44",NA,4868
"C7orf45",NA,0
"C7orf46",NA,1605
"C7orf47",NA,1760
"C7orf49",NA,2214
"C7orf50",4424.13492,7823
"C7orf51",NA,31
"C7orf52",NA,11
"C7orf53",NA,168
"C7orf54",NA,16
"C7orf55",NA,1056
"C7orf57",471.99937,880
"C7orf58",NA,796
"C7orf59",NA,6214
"C7orf60",NA,1033
"C7orf61",15.8554,30
"C7orf63",NA,1225
"C7orf64",NA,1028
"C7orf65",NA,27
"C7orf66",NA,0
"C7orf68",NA,4029
"C7orf69",NA,47
"C7orf70",NA,2094
"C7orf71",NA,0
"C7orf72",NA,0
"C7orf77",0,NA
"C8A",0,0
"C8B",1,2
"C8G",20,25
"C8orf12",NA,57
"C8orf22",NA,0
"C8orf30A",NA,6506
"C8orf31",NA,164
"C8orf33",2455.5829889643,4618
"C8orf34",42.89746,19
"C8orf37",265.374,343
"C8orf38",NA,1688
"C8orf39",NA,30
"C8orf4",NA,2084
"C8orf40",NA,2564
"C8orf41",NA,1423
"C8orf42",NA,291
"C8orf44",NA,547
"C8orf45",NA,481
"C8orf46",NA,26
"C8orf47",NA,701
"C8orf48",48,89
"C8orf49",6.17484,NA
"C8orf51",NA,969
"C8orf55",NA,7900
"C8orf56",NA,7
"C8orf58",540.68258,1025
"C8orf59",NA,6711
"C8orf71",NA,0
"C8orf73",NA,4460
"C8orf74",1,1
"C8orf75",NA,0
"C8orf76",1209.9054,2507
"C8orf77",NA,117
"C8orf79",NA,577
"C8orf80",NA,388
"C8orf82",1632.93569,NA
"C8orf83",NA,5274
"C8orf84",NA,761
"C8orf85",NA,1681
"C8orf86",9.78854,58
"C8orf88",64.5045,NA
"C8orf89",3,NA
"C8ORFK29",NA,79
"C9",2,5
"C9orf100",NA,2206
"C9orf102",NA,215
"C9orf103",NA,606
"C9orf106",NA,24
"C9orf109",NA,261
"C9orf11",NA,4
"C9orf110",NA,237
"C9orf114",NA,2740
"C9orf116",1696.99702,3245
"C9orf117",NA,1048
"C9orf119",NA,2267
"C9orf122",NA,4
"C9orf123",NA,3732
"C9orf125",NA,184
"C9orf128",NA,296
"C9orf129",0,34
"C9orf130",NA,828
"C9orf131",8.06870189926,7
"C9orf135",194.00005,310
"C9orf139",NA,74
"C9orf140",NA,3552
"C9orf142",NA,4230
"C9orf144",NA,0
"C9orf144B",NA,0
"C9orf150",NA,5357
"C9orf152",1099.07,2145
"C9orf153",15.37895,2
"C9orf156",NA,1134
"C9orf16",2019.0145,3759
"C9orf163",NA,73
"C9orf167",NA,910
"C9orf169",NA,704
"C9orf170",NA,5
"C9orf171",NA,153
"C9orf172",NA,57
"C9orf173",NA,49
"C9orf21",NA,646
"C9orf23",NA,2516
"C9orf24",177.99973,348
"C9orf25",NA,1856
"C9orf27",NA,0
"C9orf3",NA,2320
"C9orf30",NA,1125
"C9orf37",NA,638
"C9orf4",NA,0
"C9orf40",97,186
"C9orf41",NA,310
"C9orf43",44,82
"C9orf44",NA,7
"C9orf45",NA,714
"C9orf46",NA,3932
"C9orf47",NA,71
"C9orf5",NA,4351
"C9orf50",104.2209,125
"C9orf53",NA,0
"C9orf57",2,8
"C9orf6",NA,3030
"C9orf64",559.35559,1103
"C9orf66",NA,109
"C9orf68",NA,553
"C9orf69",NA,3377
"C9orf7",NA,4363
"C9orf70",NA,8
"C9orf71",NA,4
"C9orf72",900.99979,1659
"C9orf78",4780.93,9659
"C9orf79",NA,0
"C9orf80",NA,995
"C9orf82",NA,2883
"C9orf84",NA,55
"C9orf85",391.99035,880
"C9orf86",NA,7081
"C9orf89",NA,1455
"C9orf9",NA,2327
"C9orf91",NA,3241
"C9orf92",4.00000338875,NA
"C9orf93",NA,1726
"C9orf95",NA,1687
"C9orf96",NA,76
"C9orf98",NA,2393
"CA1",1,2
"CA10",0,0
"CA11",280.9999,517
"CA12",6396.3786,12200
"CA13",636.53304,1014
"CA14",45.87667,197
"CA15P1",0,NA
"CA15P2",0,NA
"CA2",413.00033,797
"CA3",110.99998,186
"CA4",6,12
"CA5A",7,8
"CA5AP1",0,NA
"CA5B",1058.17262,1852
"CA5BP",NA,1089
"CA5BP1",460.93993,NA
"CA6",21.9241,0
"CA7",52,92
"CA8",283.0003,296
"CA9",83.8645,148
"CAAP1",1499.00126,NA
"CAB39",3256.54394,6341
"CAB39L",1646,3201
"CAB39P1",0,NA
"CABC1",NA,3281
"CABCOCO1",110,NA
"CABIN1",2716.0050880105,4946
"CABLES1",620,1173
"CABLES2",537,1047
"CABP1",36.08104,44
"CABP2",0,0
"CABP4",520.57159,455
"CABP5",0,0
"CABP7",19.7988,363
"CABS1",0,NA
"CABYR",493.43126,832
"CABYRP1",0,NA
"CACFD1",2296.0317241154,NA
"CACHD1",552.0001911,1056
"CACNA1A",277.979374,150
"CACNA1B",6,10
"CACNA1C",689.001057482646,1242
"CACNA1D",307.8203,381
"CACNA1E",49.999952715024,74
"CACNA1F",143.15803,235
"CACNA1G",10.105134,22
"CACNA1H",933.989747094,1715
"CACNA1I",38,73
"CACNA1S",5.00000126,10
"CACNA2D1",333.99981,123
"CACNA2D2",575.261500584181,970
"CACNA2D3",47.99994,229
"CACNA2D4",175.999842,264
"CACNB1",703.9998033,1252
"CACNB2",224.7206636378,280
"CACNB3",5116.40921,9115
"CACNB4",173.173348,309
"CACNG1",21,44
"CACNG2",2,0
"CACNG3",0,0
"CACNG4",3504,6840
"CACNG5",0,0
"CACNG6",78.99999,142
"CACNG7",0,0
"CACNG8",107.896,0
"CACTIN",857.154593,NA
"CACUL1",4882.78336,NA
"CACYBP",5667.50272,11038
"CACYBPP1",2,NA
"CACYBPP2",8.5547,NA
"CACYBPP3",1,NA
"CAD",1292.81595,2355
"CADM1",3959.08901,7449
"CADM2",14,13
"CADM3",98,156
"CADM4",1819.995,3569
"CADPS",14.797256,12
"CADPS2",1061.0009181733,2060
"CAGE1",7.07763,25
"CALB1",68.12,39
"CALB2",192,364
"CALCA",0,1
"CALCB",1,1
"CALCOCO1",2992.26799,5649
"CALCOCO2",6766.98372,12958
"CALCP",0,NA
"CALCR",19,36
"CALCRL",2191.07912,4060
"CALD1",18670.01929,35988
"CALHM1",26.0154,51
"CALHM2",1749.00117,3268
"CALHM3",6,12
"CALHM4",1,NA
"CALHM5",641.812,NA
"CALHM6",619,NA
"CALM1",35135.00931523,68198
"CALM1P1",0,NA
"CALM1P2",0,NA
"CALM2",36897.9774,70843
"CALM2P1",0,NA
"CALM2P2",18.7119,NA
"CALM2P3",1.01437,NA
"CALM2P4",0,NA
"CALM3",10369.99778,19731
"CALML3",1257,2474
"CALML4",916.300059,3186
"CALML5",30258,59353
"CALML6",14,21
"CALN1",12.1535,63
"CALR",47361.54369,92264
"CALR3",13,17
"CALR4P",30.02324,NA
"CALU",6380.454,11062
"CALY",112,180
"CAMK1",545.69148,1223
"CAMK1D",978.5046,416
"CAMK1G",14,28
"CAMK2A",72.48602,170
"CAMK2B",9498.99711,17133
"CAMK2D",1854.99914,3533
"CAMK2G",2424.79523,4325
"CAMK2N1",4413.8051,8663
"CAMK2N2",18.3337,86
"CAMK4",350.01678,158
"CAMKK1",1082.4518,1973
"CAMKK2",3303.98683,6331
"CAMKMT",426.01329,NA
"CAMKV",4,9
"CAMLG",2242.81,4438
"CAMP",501,983
"CAMSAP1",1772.00382,3327
"CAMSAP1L1",NA,3456
"CAMSAP2",1774.003,NA
"CAMSAP3",961.99962,NA
"CAMTA1",933.00039,1408
"CAMTA2",2861.00004022375,5179
"CAND1",4278.76539,7239
"CAND2",131.42047,280
"CANT1",2648.0019,5027
"CANX",29286.7841526855,57350
"CAP1",14634.13908,29217
"CAP1P2",2.01461,NA
"CAP2",849.98529,1630
"CAP2P1",2.0151,NA
"CAPG",13566.96316,25210
"CAPN1",9704.1814,17581
"CAPN10",606.67943466,1098
"CAPN11",63.00003,116
"CAPN12",161.93898,4812
"CAPN13",978.17426,1749
"CAPN14",5.000001,10
"CAPN15",2258.07236,NA
"CAPN2",12023.61824,22894
"CAPN3",127.558609912211,413
"CAPN5",1855.0484,3491
"CAPN6",34,66
"CAPN7",968.35997,1869
"CAPN8",1770.47392,1994
"CAPN9",328.9996,568
"CAPNS1",20637.00137,39795
"CAPNS1P1",0,NA
"CAPNS2",0,0
"CAPRIN1",12573.99834,24363
"CAPRIN2",710.11045,1191
"CAPS",7402.741,13512
"CAPS2",358.31986,526
"CAPSL",2795.99667,5422
"CAPZA1",10521.85997,20836
"CAPZA2",3180.28302,5990
"CAPZA3",0,0
"CAPZB",17069.00142,32359
"CARD10",578.00081,1073
"CARD11",571,1105
"CARD14",1195.10973,1876
"CARD16",900.24619,1643
"CARD17",2.999998,2
"CARD18",1.07753,0
"CARD19",981.884488,NA
"CARD6",551.6415,1193
"CARD8",2014.18028106895,3773
"CARD9",594.90947,468
"CARF",362.2926711,NA
"CARHSP1",6017.3978451,11031
"CARKD",NA,8278
"CARM1",1710.2687,4665
"CARM1P1",6.10825,NA
"CARMIL1",1027.49907,NA
"CARMIL2",203.00006,NA
"CARMIL3",54.00008,NA
"CARNMT1",891,NA
"CARNS1",117.99999353,207
"CARS",2823.33189,4978
"CARS2",2289.27332,3946
"CARSP1",0,NA
"CARSP2",1,NA
"CARTPT",0,0
"CASC1",1093.99963,2091
"CASC2",NA,467
"CASC3",7539.6855,13950
"CASC4",4868.92392,9602
"CASC4P1",2.0026,NA
"CASC5",NA,377
"CASD1",851,1601
