"Gene.name","SUM(est_counts)"
"KIAA0319L",3855.41965
"KIAA0355",1193.13012
"KIAA0408",72.05133
"KIAA0513",746.39238
"KIAA0556",3950.22512
"KIAA0586",1032.09602
"KIAA0753",944.94721
"KIAA0825",201.4277
"KIAA0895",770.281141
"KIAA0895L",589.30983
"KIAA0895LP1",0
"KIAA0930",4973.3647
"KIAA1109",1715.99673
"KIAA1143",1866.423
"KIAA1191",4333.09964
"KIAA1210",24.5915
"KIAA1211",40.00006
"KIAA1211L",1819.00076
"KIAA1217",6494.99701
"KIAA1257",802.95831
"KIAA1324",43254.6081
"KIAA1324L",500
"KIAA1328",1341.73007
"KIAA1522",5356.00451
"KIAA1549",710.58
"KIAA1549L",292.4545
"KIAA1586",244.3963
"KIAA1614",180.21195
"KIAA1671",2080.2493
"KIAA1755",422.66986
"KIAA1841",765.84859
"KIAA1958",776.42
"KIAA2012",300.29022
"KIAA2013",3789.0904
"KIAA2026",2066.71024
"KIDINS220",3015.57963
"KIF11",1813.96
"KIF12",419.00036
"KIF13A",2200.02724
"KIF13B",1192.00466
"KIF14",435.511
"KIF15",535.00008
"KIF16B",3059.99541
"KIF17",97.0081
"KIF18A",458.6868
"KIF18B",320.50657
"KIF18BP1",1
"KIF19",1898.83372
"KIF1A",15.215761
"KIF1B",1465.31161640487
"KIF1BP",2048.27329
"KIF1C",5808.8427
"KIF20A",2472.4823
"KIF20B",928.762
"KIF21A",1076.00048
"KIF21B",372.1981
"KIF22",6267.00503
"KIF23",1391.42781
"KIF24",2434.752
"KIF25",7.01487
"KIF26A",404
"KIF26B",1748.0001
"KIF27",829.57489
"KIF28P",220
"KIF2A",456.85102
"KIF2B",0
"KIF2C",682.00006
"KIF3A",1202.21756
"KIF3AP1",1
"KIF3B",5167.19
"KIF3C",537.00038
"KIF4A",1025.95272
"KIF4B",5.04899
"KIF4CP",1
"KIF5A",38
"KIF5B",8782
"KIF5C",444.72254852
"KIF6",165.1028422
"KIF7",282.03227
"KIF9",1802.0898
"KIFAP3",2242.00179
"KIFC1",1872.1784197
"KIFC2",3457.91303
"KIFC3",1230.24669
"KIN",809.54745
"KIR2DL1",13.8857
"KIR2DL2",16.708
"KIR2DL3",12.30688170829
"KIR2DL4",13
"KIR2DL5A",0
"KIR2DL5B",0.498412
"KIR2DP1",0
"KIR2DS1",0
"KIR2DS2",3.07315
"KIR2DS3",2.036023626
"KIR2DS4",22.768990244
"KIR2DS5",1.047167252
"KIR3DL1",1.260980776505
"KIR3DL2",24.3212
"KIR3DL3",0
"KIR3DP1",0
"KIR3DS1",2.09569
"KIR3DX1",106.1037
"KIRREL1",2448.995
"KIRREL2",3
"KIRREL3",24.452
"KISS1",142
"KISS1R",10
"KIT",478.99988
"KITLG",5332.999
"KIZ",532.00029
"KL",51
"KLB",84.3254
"KLC1",3979.5437
"KLC2",1847.00024
"KLC3",133.42523
"KLC4",1338.99885
"KLF1",3
"KLF10",2435.9993
"KLF11",638.0003
"KLF12",659.99981
"KLF13",1849.26913
"KLF14",3
"KLF15",38
"KLF16",836
"KLF17",7.41164
"KLF17P1",0
"KLF18",0
"KLF2",1266.0018
"KLF2P1",31.3672
"KLF2P2",6.05224
"KLF2P3",25.4033
"KLF2P4",56.5817
"KLF3",2163.1896
"KLF3P1",0
"KLF3P2",0
"KLF4",788.99943
"KLF4P1",0
"KLF5",2418.99646
"KLF6",5855.00169
"KLF7",1841.98425
"KLF7P1",2.01583
"KLF8",552.92191
"KLF8P1",0
"KLF9",1547
"KLHDC1",210.31735
"KLHDC10",1893.376
"KLHDC2",3015.71661
"KLHDC3",4527.9984
"KLHDC4",1188.51248
"KLHDC7A",362.011
"KLHDC7B",1698.003
"KLHDC8A",62.99999
"KLHDC8B",2616.99877
"KLHDC9",1222.00072
"KLHL1",9
"KLHL10",2
"KLHL11",914.226
"KLHL12",2044.366
"KLHL13",215.00014
"KLHL14",17
"KLHL15",347
"KLHL17",287.00058
"KLHL18",777.20337
"KLHL2",602.3224657
"KLHL20",773.99986
"KLHL21",1048.762
"KLHL22",921.00036
"KLHL23",413.40176
"KLHL24",1513.46317
"KLHL25",493.9999
"KLHL26",482.66877
"KLHL28",914.096
"KLHL29",159.00007
"KLHL2P1",1.15897
"KLHL3",271.065920328757
"KLHL30",40.4744
"KLHL31",16
"KLHL32",13.18939
"KLHL33",61.990100145959
"KLHL34",3
"KLHL35",438.14333
"KLHL36",1296.082
"KLHL38",52
"KLHL4",43.999987
"KLHL40",0
"KLHL41",86.99997
"KLHL42",1867.89558
"KLHL5",852.3815
"KLHL6",569.48
"KLHL7",1648.87219
"KLHL8",586.76988
"KLHL9",2280.25
"KLK1",30
"KLK10",72.0861
"KLK11",31.3132
"KLK12",23.9999609
"KLK13",20
"KLK14",66.842
"KLK15",0
"KLK2",33.2564
"KLK3",0
"KLK4",527.97268
"KLK5",742.000489
"KLK6",291.9999
"KLK7",75.928284
"KLK8",38.99998
"KLK9",0
"KLKB1",2
"KLKP1",18.99998
"KLLN",105.52
"KLRA1P",125.9997
"KLRB1",233
"KLRC1",89.60627
"KLRC2",23.2159296459
"KLRC3",1.35336
"KLRC4",3.95731
"KLRC4-KLRK1",39.7702075
"KLRD1",543.636215
"KLRF1",22.00004
"KLRF2",0
"KLRG1",106.785
"KLRG2",133.99988
"KLRK1",808.97545
"KMO",926.6589
"KMT2A",2816.35023
"KMT2B",1579.1395
"KMT2C",3191.64839
"KMT2D",4813.21232
"KMT2E",3365.99996
"KMT5A",2644.86336
"KMT5AP1",1.332212
"KMT5B",3037.3837
"KMT5C",817.44438926
"KNCN",69
"KNDC1",29
"KNG1",15.0151
"KNL1",554.1889396
"KNOP1",2816.3097
"KNOP1P1",0
"KNOP1P2",0
"KNOP1P3",0
"KNOP1P4",0
"KNOP1P5",0
"KNSTRN",1003.00016
"KNTC1",1456.07878
"KP420440.1",0
"KP420440.2",1.987172e-08
"KP420440.3",3.53388
"KP420440.4",0
"KP420440.5",0.000793626
"KP420441.1",0.498412
"KP420441.2",3.53388
"KP420441.3",0
"KP420441.4",0
"KP420441.5",0
"KP420443.1",0
"KP420444.2",0
"KP420446.1",0
"KPNA1",4094.69362
"KPNA2",5508.15525
"KPNA2P1",0
"KPNA2P2",0
"KPNA2P3",303.844
"KPNA3",2304
"KPNA4",4664.97613
"KPNA5",1657.2024
"KPNA6",2694.37143
"KPNA7",197
"KPNB1",9870.01126
"KPRP",0
"KPTN",752.263
"KRAS",2821.27371
"KRASP1",0
"KRBA1",592.0001
"KRBA2",69.2015
"KRBOX1",158.68792
"KRBOX4",669.4681
"KRCC1",1462
"KREMEN1",1205.87982
"KREMEN2",5113.974362
"KRI1",1608.586769
"KRIT1",1468.0863
"KRR1",1976.81307
"KRR1P1",15
"KRT1",6
"KRT10",4041
"KRT12",9.00000057
"KRT125P",0
"KRT126P",0
"KRT127P",0
"KRT128P",1
"KRT13",7.99999
"KRT14",8670.8161
"KRT15",486.34607
"KRT16",340.98153
"KRT16P1",6.82896e-08
"KRT16P2",0
"KRT16P3",9.451994
"KRT16P4",5.11342
"KRT16P5",0
"KRT16P6",36.60369
"KRT17",15802.48552
"KRT17P1",1.31531
"KRT17P2",11.85912
"KRT17P3",3.05155
"KRT17P4",0.466831
"KRT17P5",4.699066
"KRT17P6",0
"KRT17P7",0.834773436855
"KRT17P8",0
"KRT18",126587.31
"KRT18P1",3.0115
"KRT18P10",4.02122
"KRT18P11",3.06084
"KRT18P12",0
"KRT18P13",2.0078
"KRT18P14",0
"KRT18P15",4.50505
"KRT18P16",2.00328
"KRT18P17",8.04173
"KRT18P18",0
"KRT18P19",3.53437
"KRT18P2",0
"KRT18P20",1.07887
"KRT18P21",1.00144
"KRT18P22",2.22541
"KRT18P23",3.01459
"KRT18P24",2.28555
"KRT18P25",5.01783
"KRT18P26",0
"KRT18P27",0
"KRT18P28",18.1115
"KRT18P29",1.00382
"KRT18P3",0
"KRT18P31",1.00049
"KRT18P32",1.06918
"KRT18P33",0
"KRT18P34",7.02038
"KRT18P35",2.00004
"KRT18P36",3.00032
"KRT18P37",3.00096
"KRT18P38",2.00419
"KRT18P39",5.61768
"KRT18P4",2.00886
"KRT18P40",2.00028
"KRT18P41",5.39135
"KRT18P42",1.00006
"KRT18P43",2.00014
"KRT18P44",2.00025
"KRT18P45",0
"KRT18P46",0
"KRT18P47",1.00002
"KRT18P48",2.00344
"KRT18P49",1.00004
"KRT18P5",11.1184
"KRT18P50",0
"KRT18P51",1.00176
"KRT18P52",1.00037
"KRT18P53",0
"KRT18P54",1
"KRT18P55",9.01941
"KRT18P56",0
"KRT18P57",1.00006
"KRT18P58",0
"KRT18P59",34.1068
"KRT18P6",0
"KRT18P60",1.00168
"KRT18P61",6.00021
"KRT18P62",0
"KRT18P63",1.0001
"KRT18P64",3.00014
"KRT18P65",2.00632
"KRT18P66",0
"KRT18P67",0
"KRT18P68",3.00943
"KRT18P7",1.00032
"KRT18P8",3.22398
"KRT18P9",3.00018
"KRT19",46245.1059
"KRT19P1",35.1759
"KRT19P2",1
"KRT19P3",2.00016
"KRT19P4",0
"KRT19P6",0
"KRT2",34
"KRT20",25
"KRT222",17.09984
"KRT223P",84
"KRT23",926.99984
"KRT24",15
"KRT25",0
"KRT26",0
"KRT27",4
"KRT28",0
"KRT3",2.00004
"KRT31",9
"KRT32",45
"KRT33A",3
"KRT33B",2.999998664
"KRT34",0
"KRT35",2
"KRT36",11
"KRT37",9
"KRT38",0
"KRT39",17
"KRT4",68
"KRT40",97
"KRT41P",1
"KRT42P",23.48511
"KRT43P",0
"KRT5",7276.92594
"KRT6A",473.73966
"KRT6B",1857.4
"KRT6C",73.6416
"KRT7",54931.96205
"KRT71",4.0253
"KRT72",49.0055
"KRT73",160.9768
"KRT74",0.999999551
"KRT75",250
"KRT76",0
"KRT77",0
"KRT78",18.00005
"KRT79",0
"KRT8",152343.00343
"KRT80",1007.58817
"KRT81",2800.62
"KRT82",1.00121
"KRT83",2.0683
"KRT84",0
"KRT85",0
"KRT86",136.00469
"KRT87P",44.3022
"KRT89P",9
"KRT8P1",6.0002
"KRT8P10",6.24286
"KRT8P11",114.208
"KRT8P12",310.0214
"KRT8P13",2.00535
"KRT8P14",3.00705
"KRT8P15",1.00003
"KRT8P17",0
"KRT8P18",102.982
"KRT8P19",1.02637
"KRT8P2",5.01892
"KRT8P20",6.40963
"KRT8P21",1.00003
"KRT8P22",2.00389
"KRT8P23",6.00211
"KRT8P24",0
"KRT8P25",0
"KRT8P26",0
"KRT8P27",0
"KRT8P28",0
"KRT8P29",0
"KRT8P3",13.393
"KRT8P30",2.01107
"KRT8P31",3.01793
"KRT8P32",5.35505
"KRT8P33",27.408
"KRT8P34",4.00005
"KRT8P35",0
"KRT8P36",22.3232
"KRT8P37",7.0801
"KRT8P38",1.00004
"KRT8P39",11.0052
"KRT8P4",1
"KRT8P40",1.44583
"KRT8P41",2.00081
"KRT8P42",4.00366
"KRT8P43",1.07035
"KRT8P44",1.00001
"KRT8P45",23.0373
"KRT8P46",8.00226
"KRT8P47",0
"KRT8P48",12.8575
"KRT8P49",4.22225
"KRT8P5",0
"KRT8P50",3.2017
"KRT8P51",0
"KRT8P6",0
"KRT8P7",5.81853
"KRT8P8",21.1391
"KRT8P9",4.00961
"KRT9",1
"KRT90P",0
"KRTAP1-1",3.00000405589
"KRTAP1-3",7
"KRTAP1-4",0
"KRTAP1-5",0
"KRTAP10-1",0
"KRTAP10-10",0
"KRTAP10-11",0
"KRTAP10-12",0
"KRTAP10-13P",0
"KRTAP10-2",0
"KRTAP10-3",0
"KRTAP10-4",0
"KRTAP10-5",0
"KRTAP10-6",0
"KRTAP10-7",0
"KRTAP10-8",0
"KRTAP10-9",0
"KRTAP11-1",0
"KRTAP12-1",0
"KRTAP12-2",0
"KRTAP12-3",0
"KRTAP12-4",0
"KRTAP12-6P",0
"KRTAP13-1",0
"KRTAP13-2",0
"KRTAP13-3",0
"KRTAP13-4",0
"KRTAP13-5P",0
"KRTAP13-6P",0
"KRTAP15-1",0
"KRTAP16-1",0
"KRTAP17-1",0
"KRTAP19-1",0
"KRTAP19-10P",0
"KRTAP19-11P",0
"KRTAP19-2",0
"KRTAP19-3",0
"KRTAP19-4",0
"KRTAP19-5",0
"KRTAP19-6",0
"KRTAP19-7",0
"KRTAP19-8",0
"KRTAP19-9P",0
"KRTAP2-1",6.04096
"KRTAP2-2",26.092
"KRTAP2-3",148.9754
"KRTAP2-4",5.89164
"KRTAP2-5P",18
"KRTAP20-1",0
"KRTAP20-2",0
"KRTAP20-3",0
"KRTAP20-4",0
"KRTAP21-1",0
"KRTAP21-2",0
"KRTAP21-3",0
"KRTAP21-4P",0
"KRTAP22-1",0
"KRTAP22-2",0
"KRTAP23-1",0
"KRTAP24-1",0
"KRTAP25-1",0
"KRTAP26-1",0
"KRTAP27-1",0
"KRTAP29-1",0.999999
"KRTAP3-1",9
"KRTAP3-2",2.66891
"KRTAP3-3",5.33109
"KRTAP3-4P",0
"KRTAP4-1",0
"KRTAP4-11",0
"KRTAP4-12",0
"KRTAP4-16",0
"KRTAP4-17P",0
"KRTAP4-2",0
"KRTAP4-3",0
"KRTAP4-4",0
"KRTAP4-5",0
"KRTAP4-6",0
"KRTAP4-7",5
"KRTAP4-8",0
"KRTAP4-9",0
"KRTAP5-1",18.89442
"KRTAP5-10",68
"KRTAP5-11",21
"KRTAP5-14P",0
"KRTAP5-2",40.4073
"KRTAP5-3",0
"KRTAP5-4",2.02728
"KRTAP5-5",0
"KRTAP5-6",0
"KRTAP5-7",2.0223
"KRTAP5-8",16
"KRTAP5-9",16.1598
"KRTAP6-1",0
"KRTAP6-2",0
"KRTAP6-3",0
"KRTAP7-1",0
"KRTAP8-1",0
"KRTAP8-2P",0
"KRTAP8-3P",0
"KRTAP9-1",0
"KRTAP9-10P",0
"KRTAP9-11P",0
"KRTAP9-12P",0
"KRTAP9-2",0
"KRTAP9-3",0
"KRTAP9-4",0
"KRTAP9-6",8.78082
"KRTAP9-7",0
"KRTAP9-8",0
"KRTAP9-9",0
"KRTCAP2",8413.6533
"KRTCAP3",824.65189
"KRTDAP",1
"KSR1",458.62909
"KSR1P1",0
"KSR2",30.5014
"KTI12",293.325
"KTN1",11355.37385
"KU645196.1",0
"KU645196.2",0
"KU645196.3",0
"KU645196.4",1.987172e-08
"KU645196.5",0
"KU645196.6",0
"KU645197.1",0
"KU645198.1",0
"KXD1",2372.0964965581
"KY",16
"KYAT1",131.56427
"KYAT3",872.364
"KYNU",907.8593
"KYNUP1",0
"KYNUP2",1
"KYNUP3",4.49131e-07
"L1CAM",352.99954
"L1TD1",131.593
"L2HGDH",740.80095
"L34079.1",0
"L3HYPDH",488.46644
"L3MBTL1",264.2465
"L3MBTL2",2019.26084
"L3MBTL3",333.0006136981
"L3MBTL4",79.576
"LACC1",1184.6607
"LACRT",2
"LACTB",948.68885
"LACTB2",335.00001
"LACTBL1",0
"LAD1",3335.9985
"LAG3",958.9999
"LAGE3",1825
"LAGE3P1",8
"LAIR1",2235.87481896022
"LAIR2",33.2078280976919
"LALBA",0
"LAMA1",171.69853
"LAMA2",829.99990222852
"LAMA3",1931.40061
"LAMA4",6357.76971
"LAMA5",8088.40215
"LAMB1",11409.97046
"LAMB2",19325.00118
"LAMB3",2359.9961
"LAMB4",9.22063
"LAMC1",7062.00462
"LAMC2",3859.04772
"LAMC3",51.05565
"LAMP1",22378.96
"LAMP2",8915.5775
"LAMP3",753.723
"LAMP5",612.99976
"LAMTOR1",3697.99916
"LAMTOR2",4026.99861
"LAMTOR3",1840
"LAMTOR3P1",0
"LAMTOR3P2",0
"LAMTOR4",3269.22916
"LAMTOR5",3775.69067
"LAMTOR5P1",0
"LANCL1",1983.98714
"LANCL2",1555.99867
"LANCL3",19.1362
"LAP3",4103.91894
"LAP3P1",0
"LAP3P2",7.08312
"LAPTM4A",17834.9655
"LAPTM4B",2790.50732
"LAPTM4BP1",0
"LAPTM4BP2",0
"LAPTM5",17801.98436
"LARGE1",1236.37757
"LARGE2",216.00008
"LARP1",7439.00026
"LARP1B",664.999779804
"LARP1BP1",0
"LARP1BP2",1
"LARP1BP3",0
"LARP1P1",3
"LARP4",2385.45402
"LARP4B",3690.00408
"LARP4P",0
"LARP6",337.97712
"LARP7",2458.99948
"LARP7P1",0
"LARP7P2",1
"LARP7P3",0
"LARP7P4",0
"LARS",4528.4246
"LARS2",935.73574
"LAS1L",4345.0005
"LASP1",30898.0649
"LAT",799.60285
"LAT2",832.6419391
"LATS1",1667.03623
"LATS2",1332
"LAX1",202.5701
"LAYN",403.403158
"LBH",3800.04593
"LBHD1",338.0589
"LBHD2",0
"LBP",27
"LBR",1417.99833
"LBX1",0
"LBX2",845.9999
"LCA5",297.99964
"LCA5L",597.3742257
"LCAT",190.04758
"LCE1A",0
"LCE1B",0
"LCE1C",0
"LCE1D",0
"LCE1E",0
"LCE1F",0
"LCE2A",0
"LCE2B",0
"LCE2C",0
"LCE2D",0
"LCE3A",0
"LCE3B",0
"LCE3C",0
"LCE3D",0
"LCE3E",0
"LCE4A",0
"LCE5A",0
"LCE6A",0
"LCEP1",0
"LCEP2",0
"LCEP4",1
"LCK",910.87743856
"LCLAT1",1250.83127
"LCMT1",2187.00086001144
"LCMT2",1031.748
"LCN1",3.58791
"LCN10",18
"LCN12",51.70541
"LCN15",16.7373
"LCN1P1",1.412086
"LCN1P2",0
"LCN2",1475.9982
"LCN6",14.99999
"LCN8",0
"LCN9",0
"LCNL1",6.000002
"LCOR",1923.85064
"LCORL",554.62637
"LCP1",7395.0017
"LCP2",2628.94247
"LCT",1
"LCTL",20.528715
"LDAH",858.0005
"LDB1",2153.9981
"LDB2",969.99977
"LDB3",254.5076
"LDC1P",12.000006
"LDHA",18133.93
"LDHAL6A",14.1996
"LDHAL6B",5
"LDHAL6CP",29.8291
"LDHAL6DP",0
"LDHAL6EP",0
"LDHAL6FP",0
"LDHAP1",0
"LDHAP2",0
"LDHAP3",15.0482
"LDHAP4",8.6128
"LDHAP5",2.0078
"LDHAP7",15.0187
"LDHB",3421.00426
"LDHBP1",2.6179
"LDHBP2",0
"LDHBP3",0
"LDHC",41
"LDHD",451.99968
"LDLR",1354.63029
"LDLRAD1",251.208000038067
"LDLRAD2",164.23333
"LDLRAD3",1213.92476
"LDLRAD4",4414.99985
"LDLRAP1",1149.34488
"LDOC1",792.1593
"LEAP2",88.958
"LECT2",13.4288
"LEF1",1145.00112
"LEFTY1",11.4847
"LEFTY2",15.5153
"LEKR1",80.67211
"LELP1",0
"LEMD1",1
"LEMD2",2270.99823
"LEMD3",1332.54205
"LENEP",1
"LENG1",1182.9417608
"LENG8",4670.868081
"LENG9",357.0504
"LEO1",2522.8704
"LEP",22.1408
"LEPR",296.5808
"LEPROT",3531.84702
"LEPROTL1",2295.12375
"LETM1",1687.02448
"LETM1P2",25.1872
"LETM2",182.16026
"LETMD1",2150.48422990233
"LEUTX",0
"LEXM",2
"LFNG",11338.0018
"LGALS1",22122.04038
"LGALS12",40
"LGALS13",1
"LGALS14",22.00002
"LGALS16",0
"LGALS2",190.00048
"LGALS3",40320.22397
"LGALS3BP",59608.13706
"LGALS4",56.40068989502
"LGALS7",18.12763
"LGALS7B",76.87238
"LGALS8",6124.15968
"LGALS9",3666.78388
"LGALS9B",4.48249
"LGALS9C",60.731380933062
"LGALS9DP",0
"LGALSL",822.99996
"LGI1",1528.91204
"LGI2",389
"LGI3",1
"LGI4",323.00005
"LGMN",4364.80336
"LGMNP1",7.00467
"LGR4",909
"LGR5",114
"LGR6",80.71585
"LGSN",145.805
"LHB",5
"LHCGR",0
"LHFPL1",8
"LHFPL2",2855.32575
"LHFPL3",0
"LHFPL4",3
"LHFPL5",154.40476
"LHFPL6",3380.2168
"LHPP",1540.62098
"LHX1",5
"LHX2",11
"LHX3",0
"LHX4",49.763
"LHX5",4
"LHX6",152.99961688
"LHX8",6
"LHX9",33.00181
"LIAS",465.02302
"LIF",226
"LIFR",713.10168
"LIG1",2635.00052
"LIG3",2868.3397
"LIG4",473
"LILRA1",22.999996
"LILRA2",103.514200014284
"LILRA3",19.34492
"LILRA4",52.31614
"LILRA5",48.110595
"LILRA6",201.11498
"LILRB1",439.26287980125
"LILRB2",497.480291
"LILRB3",62.218014
"LILRB4",2003.24061
"LILRB5",322.8188952804
"LILRP1",2
"LILRP2",0
"LIM2",0
"LIMA1",5847.60599
"LIMCH1",2000.99663
"LIMD1",2038.32336
"LIMD2",1474.05297
"LIME1",650.19763
"LIMK1",2547.5165181
"LIMK2",2482.99342
"LIMS1",4070.64484
"LIMS2",1234.68646397426
"LIMS3",35.3259
"LIMS4",52.5458
"LIN28A",110.434
"LIN28AP1",0
"LIN28AP2",0
"LIN28B",2.004
"LIN37",704.67806
"LIN52",1014.2744
"LIN54",620.5882
"LIN7A",997.69067
"LIN7B",346.5851
"LIN7C",1615.27
"LIN9",533.00013
"LINC00032",0
"LINC00265-2P",4.46846
"LINC00265-3P",0
"LINC00266-2P",0
"LINC00301",4
"LINC00328-2P",4
"LINC00431",3.36797
"LINC00475",21
"LINC00514",2156.497
"LINC00634",8
"LINC00643",5.2870929
"LINC00672",414.651
"LINC00674",72.0532
"LINC00680",450.9084
"LINC00869",3682.47771
"LINC00888",59.37384
"LINC00933",32.0343
"LINC00993",3
"LINC01085",1
"LINC01145",701.53446
"LINC01347",59.3103
"LINC01399",5.08573
"LINC01529",8.16355
"LINC01556",5
"LINC01667",81.00763
"LINC01862",2
"LINC01869",2
"LINC01881",130.93206
"LINC02203",1
"LINC02210",143.710049
"LINC02210-CRHR1",0
"LINC02218",0
"LINC02495",28.9932
"LINC02618",2
"LINGO1",655.0003
"LINGO2",8
"LINGO3",19
"LINGO4",39.0574
"LINS1",791.65556
"LIPA",2722.00208
"LIPC",27.156504
"LIPE",555.05736
"LIPF",0
"LIPG",146.54304
"LIPH",430.47
"LIPI",5
"LIPJ",0
"LIPK",1
"LIPM",0
"LIPN",0
"LIPT1",352.6723722295
"LIPT1P1",0
"LIPT2",146.9243
"LITAF",8321.00232
"LITAFD",23.4143
"LIX1",12.0133
"LIX1L",1531.27
"LJII02000414.1",0
"LKAAEAR1",86
"LLCFC1",0
"LLGL1",823.2892
"LLGL2",5657.80533
"LLPH",1696.021
"LLPHP1",0
"LLPHP2",0
"LMAN1",4619.99717
"LMAN1L",1
"LMAN2",8470.99893
"LMAN2L",1385.99552
"LMBR1",1798.22693
"LMBR1L",1634.27621
"LMBRD1",3132.41621299918
"LMBRD2",598
"LMCD1",2760.5404
"LMF1",1157.9991587287
"LMF2",2641.9974
"LMLN",1170.813601
"LMLN2",1.00914
"LMNA",18338.8415
"LMNB1",4492.00328
"LMNB2",1735.9967
"LMNTD1",56.09671
"LMNTD2",170.9999
"LMO1",3
"LMO2",922
"LMO3",41.10155
"LMO4",2153.9961
"LMO7",3230.15393
"LMOD1",4107
"LMOD2",6.02686
"LMOD3",17.6302
"LMTK2",1309.85
"LMTK3",1585.99691
"LMX1A",17
"LMX1B",1414.253
"LNP1",89
"LNPEP",3072.99706
"LNPK",1226.023
"LNX1",649.81851
"LNX2",1159.732
"LONP1",2587.72022
"LONP2",4310.77905067386
"LONRF1",628.00015
"LONRF2",694.64653
"LONRF2P1",2.30648
"LONRF2P2",0
"LONRF3",41.00001
"LOR",2
"LOX",2884.1308
"LOXHD1",32.0000091
"LOXL1",4266.0034
"LOXL2",4278.23855
"LOXL3",1097.496
"LOXL4",87
"LPA",0
"LPAL2",13.76175
"LPAR1",728
"LPAR2",438.00053
"LPAR3",260.576
"LPAR4",42.971606
"LPAR5",913.00005
"LPAR6",1565.699015
"LPCAT1",1230.9998
"LPCAT2",1028.84617
"LPCAT2BP",0
"LPCAT3",1562.13784
"LPCAT4",584.41338
"LPGAT1",3232.87769
"LPIN1",1103.66585
"LPIN2",2434.99699
"LPIN3",1774.42782
"LPL",597
"LPO",17.69369
"LPP",4694.56688
"LPXN",1379.23724
"LRAT",31.3481
"LRATD1",349.9999
"LRATD2",5061.8249
"LRBA",3259.05314
"LRCH1",1179.9984
"LRCH2",98
"LRCH3",1558.97891100744
"LRCH4",2977.262401655
"LRCOL1",12
"LRFN1",242.279
"LRFN2",150
"LRFN3",289.28191
"LRFN4",1108.00344
"LRFN5",41.00005
"LRG1",3374.85589
"LRGUK",242.0004
"LRIF1",911.9995
"LRIG1",4514.50974
"LRIG2",1307.333
"LRIG3",733.00081
"LRIT1",0
"LRIT2",0
"LRIT3",7
"LRMDA",188.77309
"LRMP",210.00033002
"LRP1",10702.81998
"LRP10",8581.40671
"LRP11",7036.40969
"LRP12",410.8367
"LRP1B",4.999997
"LRP2",195.009018
"LRP2BP",454.99626
"LRP3",1115.914
"LRP4",104.99999
"LRP5",1609.00009726
"LRP5L",167
"LRP6",1308.999416
"LRP8",486.23195
"LRPAP1",4795.7827
"LRPPRC",4703.94587
"LRR1",833.466
"LRRC1",1465.91526
"LRRC10",6.51852
"LRRC10B",1739
"LRRC14",1689.63032
"LRRC14B",46
"LRRC15",10396
"LRRC17",689.99955
"LRRC18",113
"LRRC19",17.7858
"LRRC2",60.086
"LRRC20",358.001021958223
"LRRC23",3869.1067351
"LRRC24",29.4325
"LRRC25",393.757
"LRRC26",1169.61
"LRRC27",1099.89004
"LRRC28",638.9283
"LRRC29",91.99992
"LRRC3",90.0883
"LRRC30",0
"LRRC31",204.9999582
"LRRC32",3272.001
"LRRC34",217.62587
"LRRC34P1",0
"LRRC34P2",0
"LRRC36",69.9291
"LRRC37A",164.7647
"LRRC37A11P",84.62365
"LRRC37A12P",0
"LRRC37A13P",0
"LRRC37A14P",6.10121
"LRRC37A15P",6.89814
"LRRC37A16P",871.9018
"LRRC37A17P",59.8863
"LRRC37A2",2706.47913532
"LRRC37A3",421.946179
"LRRC37A4P",171.9359
"LRRC37A5P",53.3169
"LRRC37A6P",67.1334
"LRRC37A7P",26.2579
"LRRC37A9P",12.16206
"LRRC37B",541.512032
"LRRC37BP1",816.29798
"LRRC38",3
"LRRC39",102.569
"LRRC3B",5
"LRRC3C",7
"LRRC4",393
"LRRC40",461
"LRRC41",2374.2347
"LRRC42",525.99983
"LRRC43",570.2816
"LRRC45",1402.13422
"LRRC46",4561.00427
"LRRC47",1406.7888
"LRRC49",618.03339
"LRRC4B",48
"LRRC4C",206.9997
"LRRC52",6
"LRRC53",0
"LRRC55",42
"LRRC56",675.845
"LRRC57",893.92442
"LRRC58",2267.8
"LRRC59",9042.65068
"LRRC6",3175.00416
"LRRC61",700.8976
"LRRC63",32.99996
"LRRC66",9
"LRRC69",113.84905
"LRRC6P1",0
"LRRC7",12
"LRRC70",145.5744
"LRRC71",1601.0011
"LRRC72",0
"LRRC73",635
"LRRC74A",1
"LRRC74B",275.63738
"LRRC75A",3908.0013
"LRRC75B",591.0001
"LRRC77P",50.14344
"LRRC8A",2468.00117
"LRRC8B",1117.57940012807
"LRRC8C",1088.99847
"LRRC8D",1809.00442
"LRRC8E",1209.46961
"LRRC9",45.99999408
"LRRCC1",2581.99844
"LRRD1",18.87307
"LRRFIP1",6127.3804
"LRRFIP1P1",74.5803
"LRRFIP2",2153.82607
"LRRIQ1",1037.60585
"LRRIQ3",31
"LRRIQ4",47
"LRRK1",1671.84542
"LRRK2",383.99933
"LRRN1",152
"LRRN2",136.467
"LRRN3",330.00021
"LRRN4",15
"LRRN4CL",100.148
"LRRTM1",0
"LRRTM2",38.009
"LRRTM3",0
"LRRTM4",42.62640222536
"LRSAM1",1212.99978
"LRTM1",1.0107
"LRTM2",24
"LRTOMT",933.7424091607
"LRWD1",1928.31604
"LSAMP",274.456129
"LSG1",2525.6977
"LSM1",1358.99556
"LSM10",982.99991
"LSM11",421.645
